strength_of_noise,iteration,Method,avg_independent_features_statistics,min_independent_features_statistics,max_independent_features_statistics,avg_dependent_features_statistics,min_dependent_features_statistics,max_dependent_features_statistics,top3_selected_features,independent_vs_dependent_avg_statistics_diff_%
0.1,8,Proposed_Method,0.08467753324377784,0.08334034807831062,0.08659474358259527,0.135752422431185,0.12573961137135037,0.14390237185795274,"[7, 8, 9]",60.32
0.1,9,Pearson_Correlation_(abs),0.006852894100163727,0.0001780588746235099,0.02648156586036021,0.17758300446742262,0.0026178439608983564,0.5255841466350867,"[2, 6, 7, 8, 9]",2491.36
0.1,9,Mutual_Information,0.004764490625018582,0.0,0.021187154741391545,0.23835531682634295,0.003812964485043757,0.6945026120565299,"[0, 5, 6, 7, 8, 9]",4902.75
0.1,9,Distance_Correlation,0.01758509694094607,0.012398566072507965,0.02860679096973714,0.18028212173377156,0.014053849971748886,0.5103058010202652,"[1, 2, 5, 6, 8, 9]",925.2
0.1,9,Proposed_Method,0.08746147249025896,0.08647627825605363,0.08910827115416686,0.12925656418939577,0.121681860589394,0.135848124417501,"[7, 8, 9]",47.79
0.1,10,Pearson_Correlation_(abs),0.007849597333170895,1.6986476487951576e-05,0.02405466215018157,0.17129414609098767,0.003675752341370239,0.5040921235625467,"[4, 5, 8, 9]",2082.2
0.1,10,Mutual_Information,0.002467187315206253,0.0,0.016184055983506695,0.22692259447354188,0.0,0.6807677834206256,"[0, 4, 5, 6, 8, 9]",9097.62
0.1,10,Distance_Correlation,0.017738332026200482,0.01140491030985182,0.03450856803430193,0.17988932038579578,0.015343469235928834,0.5081134508795611,"[4, 5, 8, 9]",914.13
0.1,10,Proposed_Method,0.08713945102862371,0.08601136243890414,0.08813638846802002,0.13000794759987802,0.12058833982798138,0.13638686025374916,"[7, 8, 9]",49.2
0.1,11,Pearson_Correlation_(abs),0.0065867130094062025,3.665231757507194e-05,0.024737098428917678,0.17128584955005208,0.0001669134693577226,0.5041346245716904,"[1, 2, 5, 8, 9]",2500.48
0.1,11,Mutual_Information,0.0035439084690449753,0.0,0.015011040483890348,0.2276952951801118,0.0,0.6821810896498697,"[1, 2, 6, 8, 9]",6324.98
0.1,11,Distance_Correlation,0.01683611717557698,0.011444903033931331,0.02510505760354345,0.17692968249974939,0.0161868433891042,0.4980966635421941,"[0, 1, 2, 8, 9]",950.89
0.1,11,Proposed_Method,0.0838841310155575,0.08124711838134253,0.08535324424947878,0.13760369429703254,0.1241109805052031,0.14957950658159966,"[7, 8, 9]",64.04
0.1,12,Pearson_Correlation_(abs),0.00836911083758668,0.0006226853363232051,0.02950243813711939,0.16161627875264337,0.0022821609116292336,0.47675108675337985,"[4, 5, 6, 7, 8, 9]",1831.1
0.1,12,Mutual_Information,0.004630274470710992,0.0,0.020518059431779534,0.21398678143402913,0.0,0.6419603443020874,"[0, 2, 7, 8, 9]",4521.47
0.1,12,Distance_Correlation,0.01796266592135281,0.011505388380532142,0.02985870225184835,0.16867661920888868,0.012033325370083989,0.48059691541850136,"[4, 5, 6, 7, 8, 9]",839.04
0.1,12,Proposed_Method,0.08385851755891273,0.08320453847837146,0.08462427577120935,0.1376634590292036,0.12644571002077407,0.14678583342012982,"[7, 8, 9]",64.16
0.1,13,Pearson_Correlation_(abs),0.007530731311315708,1.353455060759902e-05,0.01861326248734547,0.17854788109139816,0.012404237993375929,0.508351802939775,"[4, 5, 6, 8, 9]",2270.92
0.1,13,Mutual_Information,0.0026781777453741655,0.0,0.01334616235272268,0.22512470101810292,0.0,0.6753741030543088,"[2, 4, 6, 8, 9]",8305.89
0.1,13,Distance_Correlation,0.016589977095715684,0.01182588784744611,0.024262333945423795,0.1816873180291506,0.01786070266424113,0.5025230063469559,"[5, 7, 8, 9]",995.16
0.1,13,Proposed_Method,0.08185863452811108,0.07963398074310796,0.08288549740612469,0.1423298527677408,0.13217394765965146,0.15432218960804794,"[7, 8, 9]",73.87
0.1,14,Pearson_Correlation_(abs),0.007127838653469102,1.8785994267701835e-05,0.020961396415789788,0.1700099656949028,0.0025343941364317593,0.498909596662106,"[0, 1, 3, 5, 8, 9]",2285.15
0.1,14,Mutual_Information,0.0022571725634837414,0.0,0.018388508886721944,0.22592037171419221,0.0,0.6717668043446263,"[0, 2, 3, 4, 8, 9]",9909.0
0.1,14,Distance_Correlation,0.017118432720205728,0.012081119322182483,0.025569931409212775,0.1758750931649841,0.013927569589542556,0.4976328405013295,"[0, 5, 6, 8, 9]",927.4
0.1,14,Proposed_Method,0.08107583230427293,0.07938975905381977,0.08479302135828455,0.14415639129002986,0.13754199389676203,0.14778440012119487,"[7, 8, 9]",77.8
0.1,15,Pearson_Correlation_(abs),0.006653991478463592,0.00018534417979070537,0.01876263607282342,0.1792302541221066,0.010851274686173003,0.5050729166881037,"[4, 6, 7, 8, 9]",2593.58
0.1,15,Mutual_Information,0.002470285181315709,0.0,0.013112684130932806,0.23362677246524685,0.008197267915563522,0.6794548491804697,"[1, 4, 7, 8, 9]",9357.48
0.1,15,Distance_Correlation,0.016984806074241687,0.012190695302600018,0.023733236493805248,0.18448651804375385,0.022013642709247404,0.5057394573233097,"[1, 2, 7, 8, 9]",986.19
0.1,15,Proposed_Method,0.0871544778539912,0.08536796044841087,0.08826992946463022,0.1299728850073539,0.12383441975219973,0.1364273250737545,"[7, 8, 9]",49.13
0.1,16,Pearson_Correlation_(abs),0.006694783388464997,4.0512873425567075e-05,0.022187708535988455,0.16432483574303172,0.0013695716545390462,0.48166758857130937,"[2, 4, 5, 8, 9]",2354.52
0.1,16,Mutual_Information,0.0030614565479545434,0.0,0.018728203207972527,0.21519080653256228,0.0,0.6455724195976869,"[6, 7, 8, 9]",6929.03
0.1,16,Distance_Correlation,0.01773547273468949,0.013573644444093143,0.027765361837427383,0.17272426684962813,0.016803560829665377,0.48210133623921014,"[2, 4, 5, 8, 9]",873.89
0.1,16,Proposed_Method,0.07988505789940503,0.07785819717791675,0.08236325085520459,0.1469348649013883,0.14355438317564778,0.14912621142344273,"[7, 8, 9]",83.93
0.1,17,Pearson_Correlation_(abs),0.007409347683089941,0.0005341081041902503,0.020152014085421523,0.16604603343241978,0.00028534288719473706,0.4957263709455671,"[1, 2, 4, 7, 8, 9]",2141.03
0.1,17,Mutual_Information,0.0028441803750759603,0.0,0.023328984127071628,0.21408813918992356,0.0,0.6422644175697707,"[1, 2, 8, 9]",7427.23
0.1,17,Distance_Correlation,0.016892795131841783,0.011612321558802194,0.027701939015261662,0.17411710498688707,0.013909791518219142,0.4930122390684906,"[1, 2, 4, 7, 8, 9]",930.72
0.1,17,Proposed_Method,0.08383285155374641,0.08303642395878069,0.0846457576383661,0.13772334637459177,0.13001948110960657,0.1423778423507967,"[7, 8, 9]",64.28
0.1,18,Pearson_Correlation_(abs),0.008236498612249076,0.0002682671647363619,0.02699254797411063,0.1720349224677937,0.00845254689348992,0.49379070377907147,"[1, 6, 7, 8, 9]",1988.69
0.1,18,Mutual_Information,0.0036501271824822333,0.0,0.02567292233838181,0.22648234100755774,0.0,0.6794470230226732,"[3, 4, 5, 8, 9]",6104.78
0.1,18,Distance_Correlation,0.017571592819200604,0.013290271898092369,0.024729494728307426,0.17818441380095917,0.017313861373861497,0.4980697564679874,"[0, 3, 6, 8, 9]",914.05
0.1,18,Proposed_Method,0.0856656994032713,0.08482653380515953,0.08645305683472523,0.13344670139236695,0.1252715093108591,0.1496295360598601,"[7, 8, 9]",55.78
0.1,19,Pearson_Correlation_(abs),0.007310204432614037,0.0002127625927731262,0.017951841057648594,0.17046701449944432,0.002252771016936601,0.49429402083910245,"[0, 2, 7, 8, 9]",2231.9
0.1,19,Mutual_Information,0.002571598254114772,0.0,0.02094976746078192,0.2293121828559673,0.0,0.6825070737546302,"[0, 2, 3, 4, 8, 9]",8817.11
0.1,19,Distance_Correlation,0.01715040818929011,0.011896226361757608,0.02604323781198607,0.17775301612441455,0.015302070642727369,0.4987959929423205,"[0, 3, 7, 8, 9]",936.44
0.1,19,Proposed_Method,0.08513988597752194,0.08393100440726153,0.08599028737963593,0.13467359938578213,0.12716435141889995,0.14392962396919085,"[7, 8, 9]",58.18
0.1,20,Pearson_Correlation_(abs),0.007847311295684724,1.737492587877699e-05,0.029637657882717508,0.1706205559087992,0.0030785058061630647,0.505382780645494,"[1, 2, 4, 8, 9]",2074.25
0.1,20,Mutual_Information,0.003161257275325056,0.0,0.02138116499364795,0.23272447497110527,0.0,0.6804402963007847,"[3, 6, 7, 8, 9]",7261.77
0.1,20,Distance_Correlation,0.01789947446339179,0.013544218021280637,0.02988812720404622,0.17869917639744123,0.016708707065787285,0.5014424145819144,"[0, 1, 2, 5, 8, 9]",898.35
0.1,20,Proposed_Method,0.07891707900480692,0.07802980196973533,0.08002875233272683,0.14919348232211715,0.14560310919783112,0.1557140532653906,"[7, 8, 9]",89.05
0.1,21,Pearson_Correlation_(abs),0.008855577606213411,0.00035799919441741686,0.024136003429259707,0.17141452454243286,0.0023147501623426692,0.49865103421566237,"[3, 4, 6, 8, 9]",1835.67
0.1,21,Mutual_Information,0.001754984132878271,0.0,0.00761799636295013,0.22386052119558522,0.0,0.6713321900433211,"[2, 4, 5, 8, 9]",12655.7
0.1,21,Distance_Correlation,0.01802724485034793,0.011817323779917156,0.028291163900183613,0.17741717286162706,0.015976056847782315,0.4970244090669938,"[3, 4, 6, 8, 9]",884.16
0.1,21,Proposed_Method,0.08663030568915905,0.08560886292022689,0.08778263625286703,0.13119595339196227,0.12459382436768437,0.13939361492311592,"[7, 8, 9]",51.44
0.1,22,Pearson_Correlation_(abs),0.006874492526198736,0.0003118934053780311,0.0231495662491222,0.17285468339936064,0.0068106447814631505,0.49729671019210264,"[1, 2, 4, 8, 9]",2414.44
0.1,22,Mutual_Information,0.0029143962847076508,0.0,0.018566943334694663,0.22488424561548973,0.0,0.66225586467821,"[1, 2, 8, 9]",7616.32
0.1,22,Distance_Correlation,0.01684457624767503,0.011222916285978289,0.024113103981302435,0.18091475086402276,0.015164286899361572,0.5039573252849987,"[1, 7, 8, 9]",974.02
0.1,22,Proposed_Method,0.08274347011919968,0.0818836125994041,0.08472961164345642,0.14026523638853405,0.13175302249844903,0.14900071045307994,"[7, 8, 9]",69.52
0.1,23,Pearson_Correlation_(abs),0.008886996702626247,0.0005119110959915755,0.030300288990442605,0.1656951730504342,3.500020783592476e-05,0.49236820846572077,"[1, 4, 8, 9]",1764.47
0.1,23,Mutual_Information,0.004257586443624009,0.0,0.01847526206640282,0.21924252712602885,0.0007538961228590324,0.6543900687152737,"[1, 2, 8, 9]",5049.46
0.1,23,Distance_Correlation,0.017958427760738124,0.01260053109371546,0.030790247250753924,0.174899337642508,0.014683335123900625,0.49264392065521556,"[3, 4, 7, 8, 9]",873.91
0.1,23,Proposed_Method,0.07953098025162668,0.07813374151922654,0.08056322024490928,0.14776104607953777,0.14378076869092912,0.153061115599224,"[7, 8, 9]",85.79
0.1,24,Pearson_Correlation_(abs),0.007518613641651991,0.00010334509645591104,0.02249364839867896,0.1651591351701176,0.0032534321594955367,0.4868717176431453,"[1, 2, 5, 7, 8, 9]",2096.67
0.1,24,Mutual_Information,0.0034371366866683935,0.0,0.018204931258781976,0.22895705882289588,0.0,0.6868711764686877,"[1, 2, 5, 7, 8, 9]",6561.27
0.1,24,Distance_Correlation,0.017319130021742905,0.011749523205748366,0.027423447971529725,0.1719363235360364,0.01476471385028799,0.47992623751135194,"[2, 3, 6, 7, 8, 9]",892.75
0.1,24,Proposed_Method,0.08073000805560718,0.08031337385837554,0.08129045220280194,0.1449633145369166,0.13478923431763123,0.15961678432857004,"[7, 8, 9]",79.57
0.1,25,Pearson_Correlation_(abs),0.008145522909901838,0.00022226506948604582,0.024476517906986937,0.16391674358668054,0.00274065129477272,0.48482323103345537,"[0, 1, 2, 8, 9]",1912.35
0.1,25,Mutual_Information,0.0026499058941237856,0.0,0.013469865163615147,0.22139294215487895,0.0,0.6622512877088127,"[1, 6, 8, 9]",8254.75
0.1,25,Distance_Correlation,0.01713894545786428,0.011968149546393688,0.026828400251079708,0.17129383293128905,0.012262230975429235,0.4819178633116762,"[0, 2, 7, 8, 9]",899.44
0.1,25,Proposed_Method,0.08349202235355022,0.08265783835028997,0.08455176867114501,0.13851861450838285,0.13205378603941237,0.14450936633493106,"[7, 8, 9]",65.91
0.1,26,Pearson_Correlation_(abs),0.00918837784007678,0.00029641650159061467,0.026918858021058315,0.16887183588626917,0.0010782132271307224,0.49591847260385447,"[2, 7, 8, 9]",1737.89
0.1,26,Mutual_Information,0.0041089037373181455,0.0,0.020186938377592334,0.2255009228326029,0.0,0.6765027684978087,"[2, 3, 4, 8, 9]",5388.1
0.1,26,Distance_Correlation,0.018368453876963963,0.013048482550807074,0.02853638141721854,0.17418332967254266,0.013658784950674265,0.49418704312780004,"[2, 7, 8, 9]",848.27
0.1,26,Proposed_Method,0.08125581303425329,0.08054009402375055,0.08244098127374601,0.14373643625340907,0.13757646790699943,0.14923104403172716,"[7, 8, 9]",76.89
0.1,27,Pearson_Correlation_(abs),0.007856797594776602,0.0005691044763888039,0.021980998724163755,0.18196081056452795,0.01646091659023349,0.5070439566948145,"[5, 6, 7, 8, 9]",2215.97
0.1,27,Mutual_Information,0.0022131583549789176,0.0,0.015338098985109738,0.2247275715397071,0.0,0.6741827146191213,"[1, 6, 8, 9]",10054.16
0.1,27,Distance_Correlation,0.016936744028432954,0.012072042078953425,0.026991978568944478,0.18108633882827888,0.01804655674424721,0.5009548891630997,"[5, 6, 7, 8, 9]",969.19
0.1,27,Proposed_Method,0.08202115024720176,0.08147459602488447,0.08306056449433824,0.1419506494231959,0.1304482306325009,0.1499152243364712,"[7, 8, 9]",73.07
0.1,28,Pearson_Correlation_(abs),0.006366670653519568,0.00042757705600091474,0.01565520601851846,0.16832431683063268,0.006722969644050253,0.49108048163246193,"[2, 3, 7, 8, 9]",2543.84
0.1,28,Mutual_Information,0.002985312912821923,0.0,0.012763781527444173,0.21807668196625643,0.0,0.6542300458987693,"[3, 4, 6, 7, 8, 9]",7204.99
0.1,28,Distance_Correlation,0.01640350969215517,0.011569734080808323,0.021596626153547925,0.1733863453539347,0.015808169868759388,0.4880524934677034,"[2, 6, 7, 8, 9]",957.01
0.1,28,Proposed_Method,0.08647675921230699,0.08574444887605,0.08752097696912052,0.13155422850461707,0.12435151139311498,0.13527400803011871,"[7, 8, 9]",52.13
0.1,29,Pearson_Correlation_(abs),0.008672990558154214,0.0006209450809283691,0.023906344577439967,0.17925109603898462,0.011124469742975984,0.5098929676581997,"[0, 4, 6, 8, 9]",1966.77
0.1,29,Mutual_Information,0.0028548100777866354,0.0,0.013505986773751921,0.23256078599998423,0.004117469394173234,0.6886660592943104,"[0, 1, 2, 8, 9]",8046.28
0.1,29,Distance_Correlation,0.017426521878757407,0.013401550050891671,0.025998400768926632,0.1787978737559801,0.017008416706204794,0.501229773855628,"[0, 3, 4, 7, 8, 9]",926.01
0.1,29,Proposed_Method,0.08207207367651499,0.0807813327846544,0.08336749110871075,0.1418318280881317,0.13041883079158792,0.14878101643390965,"[7, 8, 9]",72.81
0.1,30,Pearson_Correlation_(abs),0.008753993357923583,0.0006491509529080804,0.023283110745299058,0.1743133314445713,0.00044894734643682296,0.5157533197589358,"[0, 2, 3, 7, 8, 9]",1891.24
0.1,30,Mutual_Information,0.0022379801034533614,0.0,0.011753289682863155,0.23324095839472717,0.006255101953516196,0.67983372366818,"[0, 6, 7, 8, 9]",10321.94
0.1,30,Distance_Correlation,0.016992336716567958,0.011913701493051094,0.027203106315031277,0.18404161597991953,0.017070315690019797,0.517675769853073,"[0, 2, 3, 7, 8, 9]",983.09
0.1,30,Proposed_Method,0.08701691985292075,0.08590885603565185,0.08796999579200682,0.13029385367651827,0.1203564535815152,0.13533155661538418,"[7, 8, 9]",49.73
0.1,31,Pearson_Correlation_(abs),0.008507073768108511,0.0003951330211093794,0.0313686831207145,0.16980575355560515,0.007428363600781869,0.49277115271262234,"[3, 5, 8, 9]",1896.05
0.1,31,Mutual_Information,0.0034898650457836516,0.0,0.016140472807790296,0.2150434560527946,0.0,0.638126057237689,"[1, 5, 7, 8, 9]",6061.94
0.1,31,Distance_Correlation,0.017617341929347288,0.011863288408594127,0.034266251217880205,0.17557066007764224,0.01539285666783315,0.49300889401248893,"[0, 3, 8, 9]",896.58
0.1,31,Proposed_Method,0.08639290767070369,0.08528936799697931,0.08834605344039372,0.13174988210169136,0.12368243696662384,0.13724006293185417,"[7, 8, 9]",52.5
0.1,32,Pearson_Correlation_(abs),0.006003395869341023,0.00018595421465089152,0.030388000131392725,0.17678641033067455,0.006956506258255499,0.5155109594748164,"[0, 5, 6, 7, 8, 9]",2844.77
0.1,32,Mutual_Information,0.0027680262170983313,0.0,0.02177514859752616,0.22647622916644186,0.0,0.677856935379963,"[3, 4, 5, 7, 8, 9]",8081.87
0.1,32,Distance_Correlation,0.017018174655645844,0.012343432955182747,0.030977160898887177,0.18213977705234272,0.014856420032772363,0.5156876092261616,"[0, 5, 6, 7, 8, 9]",970.27
0.1,32,Proposed_Method,0.08297469796104759,0.08173169135170408,0.08417748897877145,0.13972570475755566,0.1308942673232547,0.14845224172478816,"[7, 8, 9]",68.4
0.1,33,Pearson_Correlation_(abs),0.00835345960988299,6.814934948467994e-05,0.024941688954152084,0.17166099138949717,0.004225005614205717,0.4847757169487405,"[1, 7, 8, 9]",1954.97
0.1,33,Mutual_Information,0.001853991261581811,0.0,0.012659861029350239,0.23567597338734605,0.013750460966797107,0.6715157136550038,"[7, 8, 9]",12611.82
0.1,33,Distance_Correlation,0.017754452582401253,0.012668792883010385,0.028892779979602438,0.17583776369116802,0.015210320392816595,0.4864293284611275,"[1, 7, 8, 9]",890.39
0.1,33,Proposed_Method,0.08235900137374365,0.08179702873841826,0.08304395452629143,0.14116233012793153,0.13285121626053292,0.14998475485202975,"[7, 8, 9]",71.4
0.1,34,Pearson_Correlation_(abs),0.007713088668721425,6.645078657162137e-06,0.021762859467904575,0.16913732957765062,0.008216588961296388,0.48786806191309035,"[1, 3, 6, 8, 9]",2092.86
0.1,34,Mutual_Information,0.0022393733596137297,0.0,0.01375644188555647,0.22037579121635562,0.0,0.6611273736490668,"[0, 2, 7, 8, 9]",9740.96
0.1,34,Distance_Correlation,0.01716649105816771,0.012664622415341975,0.024099137117129656,0.17222626393928922,0.012002893044490365,0.48887476641822053,"[1, 3, 6, 8, 9]",903.27
0.1,34,Proposed_Method,0.08630443924364746,0.08501662796142886,0.08786585652202222,0.1319563084314893,0.12497534373034547,0.1372014281275205,"[7, 8, 9]",52.9
0.1,35,Pearson_Correlation_(abs),0.008258379567048021,0.00021995985423331918,0.024726967778792155,0.1682106561931094,0.009574175603342167,0.4839535687974776,"[1, 5, 6, 8, 9]",1936.85
0.1,35,Mutual_Information,0.0026089986551423557,0.0,0.012303564487549323,0.22612539572435283,0.0,0.6709706022516428,"[2, 6, 8, 9]",8567.13
0.1,35,Distance_Correlation,0.0178670746642721,0.012429067131400526,0.03040552928859234,0.17205002459131272,0.01446026007691362,0.4855086148511558,"[1, 2, 6, 7, 8, 9]",862.94
0.1,35,Proposed_Method,0.08544336387374686,0.08382482790249489,0.08669461420956721,0.13396548429459068,0.12176707939018244,0.1440455538631806,"[7, 8, 9]",56.79
0.1,36,Pearson_Correlation_(abs),0.007968388609307582,0.0001805963020120155,0.024861447134317472,0.17005996993422579,0.00021415996706054138,0.5052479610992692,"[1, 2, 8, 9]",2034.18
0.1,36,Mutual_Information,0.003744749545710537,0.0,0.018155031072756955,0.2292360300324973,0.0,0.6877080900974919,"[3, 6, 7, 8, 9]",6021.53
0.1,36,Distance_Correlation,0.01705934851068074,0.012589737518754727,0.024981096011853027,0.17657992563660393,0.013481005138912507,0.5014297840095262,"[1, 2, 8, 9]",935.09
0.1,36,Proposed_Method,0.08638090384670312,0.0857458407013174,0.08719449991060067,0.1317778910243594,0.12121813794980082,0.1393863621489447,"[7, 8, 9]",52.55
0.1,37,Pearson_Correlation_(abs),0.0069148857974604665,0.0008512345161439958,0.0161332449620316,0.17186524036507742,0.0038249320571395627,0.5026145756890927,"[1, 2, 3, 6, 8, 9]",2385.44
0.1,37,Mutual_Information,0.0021340608838447232,0.0,0.014676205257018182,0.2293354141578483,0.003967038679862256,0.6763132196149648,"[0, 1, 6, 8, 9]",10646.43
